,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
32999,Siddipet,Maddur,2019-08-13,24.3,32.2
33000,Siddipet,Maddur,2019-08-14,24.1,30.3
33001,Siddipet,Maddur,2019-08-15,24.3,31.7
33002,Siddipet,Maddur,2019-08-16,24.9,33.3
33003,Siddipet,Maddur,2019-08-17,24.5,33.7
33004,Siddipet,Maddur,2019-08-18,24.7,33.0
33005,Siddipet,Maddur,2019-08-19,23.8,27.5
33006,Siddipet,Maddur,2019-08-20,24.3,33.4
33007,Siddipet,Maddur,2019-08-21,24.4,31.9
33008,Siddipet,Maddur,2019-08-22,22.4,32.8
33009,Siddipet,Maddur,2019-08-23,21.5,31.8
33010,Siddipet,Maddur,2019-08-24,23.9,28.6
33011,Siddipet,Maddur,2019-08-25,23.7,32.5
33012,Siddipet,Maddur,2019-08-26,24.2,32.3
33013,Siddipet,Maddur,2019-08-27,22.6,32.6
33014,Siddipet,Maddur,2019-08-28,24.2,33.5
33015,Siddipet,Maddur,2019-08-29,23.6,33.9
33016,Siddipet,Maddur,2019-08-30,24.2,34.5
33017,Siddipet,Maddur,2019-08-31,23.4,33.2
33018,Siddipet,Maddur,2019-09-01,22.6,31.7
33019,Siddipet,Maddur,2019-09-02,21.6,29.6
33020,Siddipet,Maddur,2019-09-03,23.3,27.8
33021,Siddipet,Maddur,2019-09-04,23.2,27.8
33022,Siddipet,Maddur,2019-09-05,23.7,30.5
33023,Siddipet,Maddur,2019-09-06,22.4,31.4
33024,Siddipet,Maddur,2019-09-07,23.4,27.2
33025,Siddipet,Maddur,2019-09-08,23.9,29.2
33026,Siddipet,Maddur,2019-09-09,24.1,31.5
33057,Siddipet,Narayanraopet,2019-07-01,24.8,29.0
33058,Siddipet,Narayanraopet,2019-07-02,25.2,29.8
33059,Siddipet,Narayanraopet,2019-07-03,25.4,29.8
33060,Siddipet,Narayanraopet,2019-07-04,25.9,31.7
33061,Siddipet,Narayanraopet,2019-07-05,26.2,33.8
33062,Siddipet,Narayanraopet,2019-07-06,25.6,31.5
33063,Siddipet,Narayanraopet,2019-07-07,26.4,32.0
33064,Siddipet,Narayanraopet,2019-07-08,25.7,33.3
33065,Siddipet,Narayanraopet,2019-07-09,25.7,34.2
33066,Siddipet,Narayanraopet,2019-07-10,25.4,33.4
33067,Siddipet,Narayanraopet,2019-07-11,25.6,34.5
33068,Siddipet,Narayanraopet,2019-07-12,24.8,33.2
33069,Siddipet,Narayanraopet,2019-07-13,25.8,33.4
33070,Siddipet,Narayanraopet,2019-07-14,26.0,34.4
33071,Siddipet,Narayanraopet,2019-07-15,25.8,34.9
33072,Siddipet,Narayanraopet,2019-07-16,25.7,33.6
33073,Siddipet,Narayanraopet,2019-07-17,25.8,34.9
33074,Siddipet,Narayanraopet,2019-07-18,26.5,35.7
33075,Siddipet,Narayanraopet,2019-07-19,25.4,35.3
33076,Siddipet,Narayanraopet,2019-07-20,24.5,33.7
33077,Siddipet,Narayanraopet,2019-07-21,25.2,31.3
33078,Siddipet,Narayanraopet,2019-07-22,25.5,33.1
33079,Siddipet,Narayanraopet,2019-07-23,25.6,34.3
33080,Siddipet,Narayanraopet,2019-07-24,25.6,33.4
33081,Siddipet,Narayanraopet,2019-07-25,25.7,32.9
33082,Siddipet,Narayanraopet,2019-07-26,23.4,32.7
33083,Siddipet,Narayanraopet,2019-07-27,23.8,27.0
33084,Siddipet,Narayanraopet,2019-07-28,23.5,28.0
33085,Siddipet,Narayanraopet,2019-07-29,23.2,26.7
33086,Siddipet,Narayanraopet,2019-07-30,22.4,25.1
33087,Siddipet,Narayanraopet,2019-07-31,23.6,27.5
33088,Siddipet,Narayanraopet,2019-08-01,24.2,31.0
33089,Siddipet,Narayanraopet,2019-08-02,23.1,29.4
33090,Siddipet,Narayanraopet,2019-08-03,23.1,24.0
33091,Siddipet,Narayanraopet,2019-08-04,23.0,26.2
33092,Siddipet,Narayanraopet,2019-08-05,23.9,30.0
33093,Siddipet,Narayanraopet,2019-08-06,23.2,29.8
33094,Siddipet,Narayanraopet,2019-08-07,23.2,27.5
33095,Siddipet,Narayanraopet,2019-08-08,23.6,26.4
33096,Siddipet,Narayanraopet,2019-08-09,23.7,28.7
33097,Siddipet,Narayanraopet,2019-08-10,23.8,30.1
33098,Siddipet,Narayanraopet,2019-08-11,24.1,31.5
33099,Siddipet,Narayanraopet,2019-08-12,23.5,31.2
33100,Siddipet,Narayanraopet,2019-08-13,24.6,30.1
33101,Siddipet,Narayanraopet,2019-08-14,24.6,27.7
33102,Siddipet,Narayanraopet,2019-08-15,23.0,29.6
33103,Siddipet,Narayanraopet,2019-08-16,24.5,30.5
33104,Siddipet,Narayanraopet,2019-08-17,24.4,31.0
33105,Siddipet,Narayanraopet,2019-08-18,25.0,30.8
33106,Siddipet,Narayanraopet,2019-08-19,24.2,28.0
33107,Siddipet,Narayanraopet,2019-08-20,25.0,31.5
33108,Siddipet,Narayanraopet,2019-08-21,24.7,30.5
33109,Siddipet,Narayanraopet,2019-08-22,23.4,29.6
33110,Siddipet,Narayanraopet,2019-08-23,22.1,30.5
33111,Siddipet,Narayanraopet,2019-08-24,23.8,27.6
33112,Siddipet,Narayanraopet,2019-08-25,23.6,31.1
33113,Siddipet,Narayanraopet,2019-08-26,23.5,31.0
33114,Siddipet,Narayanraopet,2019-08-27,23.0,30.3
33115,Siddipet,Narayanraopet,2019-08-28,24.1,30.9
33116,Siddipet,Narayanraopet,2019-08-29,24.1,31.9
33117,Siddipet,Narayanraopet,2019-08-30,22.4,32.9
33118,Siddipet,Narayanraopet,2019-08-31,23.4,31.4
33119,Siddipet,Narayanraopet,2019-09-01,23.2,29.8
33120,Siddipet,Narayanraopet,2019-09-02,21.0,28.4
33121,Siddipet,Narayanraopet,2019-09-03,22.8,26.3
33122,Siddipet,Narayanraopet,2019-09-04,23.1,27.8
33123,Siddipet,Narayanraopet,2019-09-05,23.6,29.3
33124,Siddipet,Narayanraopet,2019-09-06,23.6,30.0
33125,Siddipet,Narayanraopet,2019-09-07,23.2,26.2
33126,Siddipet,Narayanraopet,2019-09-08,23.6,27.8
33127,Siddipet,Narayanraopet,2019-09-09,22.4,29.1
33158,Jangaon,Tharigoppula,2019-07-01,23.6,28.0
33159,Jangaon,Tharigoppula,2019-07-02,24.6,28.6
33160,Jangaon,Tharigoppula,2019-07-03,23.9,30.3
33161,Jangaon,Tharigoppula,2019-07-04,25.0,30.3
33162,Jangaon,Tharigoppula,2019-07-05,26.3,34.0
33163,Jangaon,Tharigoppula,2019-07-06,23.2,31.7
33164,Jangaon,Tharigoppula,2019-07-07,25.6,31.2
33165,Jangaon,Tharigoppula,2019-07-08,23.0,33.6
33166,Jangaon,Tharigoppula,2019-07-09,24.9,34.0
33167,Jangaon,Tharigoppula,2019-07-10,26.1,33.0
33168,Jangaon,Tharigoppula,2019-07-11,25.8,33.5
33169,Jangaon,Tharigoppula,2019-07-12,25.6,34.1
33170,Jangaon,Tharigoppula,2019-07-13,27.3,34.5
33171,Jangaon,Tharigoppula,2019-07-14,24.7,34.4
33172,Jangaon,Tharigoppula,2019-07-15,26.0,34.6
33173,Jangaon,Tharigoppula,2019-07-16,27.1,34.9
33174,Jangaon,Tharigoppula,2019-07-17,25.5,35.0
33175,Jangaon,Tharigoppula,2019-07-18,27.4,37.1
33176,Jangaon,Tharigoppula,2019-07-19,24.2,37.2
33177,Jangaon,Tharigoppula,2019-07-20,24.6,35.0
33178,Jangaon,Tharigoppula,2019-07-21,25.9,31.7
33179,Jangaon,Tharigoppula,2019-07-22,26.4,35.0
33180,Jangaon,Tharigoppula,2019-07-23,26.0,34.5
33181,Jangaon,Tharigoppula,2019-07-24,26.8,34.9
33182,Jangaon,Tharigoppula,2019-07-25,27.1,35.0
33183,Jangaon,Tharigoppula,2019-07-26,24.5,33.5
33184,Jangaon,Tharigoppula,2019-07-27,23.0,26.7
33185,Jangaon,Tharigoppula,2019-07-28,23.2,28.7
33186,Jangaon,Tharigoppula,2019-07-29,22.7,27.5
33187,Jangaon,Tharigoppula,2019-07-30,22.7,26.3
33188,Jangaon,Tharigoppula,2019-07-31,23.7,28.2
33189,Jangaon,Tharigoppula,2019-08-01,24.1,30.9
33190,Jangaon,Tharigoppula,2019-08-02,22.9,29.8
33191,Jangaon,Tharigoppula,2019-08-03,22.9,24.5
33192,Jangaon,Tharigoppula,2019-08-04,22.7,26.9
33193,Jangaon,Tharigoppula,2019-08-05,24.1,29.5
33194,Jangaon,Tharigoppula,2019-08-06,23.0,29.5
33195,Jangaon,Tharigoppula,2019-08-07,23.0,27.8
33196,Jangaon,Tharigoppula,2019-08-08,23.5,26.6
33197,Jangaon,Tharigoppula,2019-08-09,22.9,28.6
33198,Jangaon,Tharigoppula,2019-08-10,24.6,30.4
33199,Jangaon,Tharigoppula,2019-08-11,24.1,32.0
33200,Jangaon,Tharigoppula,2019-08-12,23.4,31.7
33201,Jangaon,Tharigoppula,2019-08-13,24.2,30.8
33202,Jangaon,Tharigoppula,2019-08-14,24.3,29.5
33203,Jangaon,Tharigoppula,2019-08-15,24.0,30.7
33204,Jangaon,Tharigoppula,2019-08-16,25.1,31.9
33205,Jangaon,Tharigoppula,2019-08-17,25.6,32.5
33206,Jangaon,Tharigoppula,2019-08-18,26.0,32.5
33207,Jangaon,Tharigoppula,2019-08-19,25.0,27.1
33208,Jangaon,Tharigoppula,2019-08-20,25.4,32.1
33209,Jangaon,Tharigoppula,2019-08-21,25.1,31.6
33210,Jangaon,Tharigoppula,2019-08-22,24.0,31.6
33211,Jangaon,Tharigoppula,2019-08-23,22.4,30.2
33212,Jangaon,Tharigoppula,2019-08-24,23.9,27.8
33213,Jangaon,Tharigoppula,2019-08-25,24.2,31.8
33214,Jangaon,Tharigoppula,2019-08-26,25.0,30.9
33215,Jangaon,Tharigoppula,2019-08-27,23.7,31.6
33216,Jangaon,Tharigoppula,2019-08-28,25.0,32.0
33217,Jangaon,Tharigoppula,2019-08-29,25.2,32.9
33218,Jangaon,Tharigoppula,2019-08-30,24.0,33.5
33219,Jangaon,Tharigoppula,2019-08-31,24.2,30.8
33220,Jangaon,Tharigoppula,2019-09-01,23.5,30.8
33221,Jangaon,Tharigoppula,2019-09-02,22.3,29.7
33222,Jangaon,Tharigoppula,2019-09-03,23.5,27.4
33223,Jangaon,Tharigoppula,2019-09-04,23.8,27.1
33224,Jangaon,Tharigoppula,2019-09-05,23.8,29.7
33225,Jangaon,Tharigoppula,2019-09-06,22.4,31.4
33226,Jangaon,Tharigoppula,2019-09-07,23.4,26.8
33227,Jangaon,Tharigoppula,2019-09-08,24.5,28.7
33228,Jangaon,Tharigoppula,2019-09-09,24.6,30.5
33259,Jangaon,Chilpur,2019-07-01,24.5,30.5
33260,Jangaon,Chilpur,2019-07-02,24.3,28.4
33261,Jangaon,Chilpur,2019-07-03,23.8,30.7
33262,Jangaon,Chilpur,2019-07-04,25.6,32.4
33263,Jangaon,Chilpur,2019-07-05,25.6,34.1
33264,Jangaon,Chilpur,2019-07-06,21.8,31.2
33265,Jangaon,Chilpur,2019-07-07,26.2,31.6
33266,Jangaon,Chilpur,2019-07-08,23.2,34.6
33267,Jangaon,Chilpur,2019-07-09,23.4,34.4
33268,Jangaon,Chilpur,2019-07-10,24.2,33.2
33269,Jangaon,Chilpur,2019-07-11,25.5,34.2
33270,Jangaon,Chilpur,2019-07-12,24.6,34.5
33271,Jangaon,Chilpur,2019-07-13,26.6,35.0
33272,Jangaon,Chilpur,2019-07-14,24.7,34.8
33273,Jangaon,Chilpur,2019-07-15,25.0,36.5
33274,Jangaon,Chilpur,2019-07-16,25.4,36.9
33275,Jangaon,Chilpur,2019-07-17,26.2,37.2
33276,Jangaon,Chilpur,2019-07-18,27.0,37.5
33277,Jangaon,Chilpur,2019-07-19,24.0,37.9
33278,Jangaon,Chilpur,2019-07-20,23.8,34.5
33279,Jangaon,Chilpur,2019-07-21,24.6,32.8
33280,Jangaon,Chilpur,2019-07-22,25.1,33.8
33281,Jangaon,Chilpur,2019-07-23,24.5,35.5
33282,Jangaon,Chilpur,2019-07-24,24.9,35.8
33283,Jangaon,Chilpur,2019-07-25,26.5,36.1
33284,Jangaon,Chilpur,2019-07-26,23.2,34.7
33285,Jangaon,Chilpur,2019-07-27,22.9,25.3
33286,Jangaon,Chilpur,2019-07-28,22.7,28.9
33287,Jangaon,Chilpur,2019-07-29,22.6,27.5
33288,Jangaon,Chilpur,2019-07-30,22.7,25.6
33289,Jangaon,Chilpur,2019-07-31,23.7,29.9
33290,Jangaon,Chilpur,2019-08-01,22.8,32.8
33291,Jangaon,Chilpur,2019-08-02,22.8,30.0
33292,Jangaon,Chilpur,2019-08-03,22.8,24.0
33293,Jangaon,Chilpur,2019-08-04,23.0,27.4
33294,Jangaon,Chilpur,2019-08-05,23.8,29.2
33295,Jangaon,Chilpur,2019-08-06,23.2,31.4
33296,Jangaon,Chilpur,2019-08-07,23.0,26.6
33297,Jangaon,Chilpur,2019-08-08,23.4,26.1
33298,Jangaon,Chilpur,2019-08-09,22.7,29.4
33299,Jangaon,Chilpur,2019-08-10,24.2,30.8
33300,Jangaon,Chilpur,2019-08-11,24.3,32.7
33301,Jangaon,Chilpur,2019-08-12,23.7,32.0
33302,Jangaon,Chilpur,2019-08-13,23.8,32.1
33303,Jangaon,Chilpur,2019-08-14,24.4,30.1
33304,Jangaon,Chilpur,2019-08-15,24.9,32.2
33305,Jangaon,Chilpur,2019-08-16,25.1,33.7
33306,Jangaon,Chilpur,2019-08-17,25.8,34.9
33307,Jangaon,Chilpur,2019-08-18,24.7,34.0
33308,Jangaon,Chilpur,2019-08-19,24.4,27.9
33309,Jangaon,Chilpur,2019-08-20,25.1,33.2
33310,Jangaon,Chilpur,2019-08-21,25.0,30.7
33311,Jangaon,Chilpur,2019-08-22,24.5,31.7
33312,Jangaon,Chilpur,2019-08-23,22.3,30.6
33313,Jangaon,Chilpur,2019-08-24,24.6,27.6
33314,Jangaon,Chilpur,2019-08-25,24.2,31.8
33315,Jangaon,Chilpur,2019-08-26,24.7,31.4
33316,Jangaon,Chilpur,2019-08-27,23.1,32.3
33317,Jangaon,Chilpur,2019-08-28,23.1,33.1
33318,Jangaon,Chilpur,2019-08-29,23.3,33.5
33319,Jangaon,Chilpur,2019-08-30,24.7,34.3
33320,Jangaon,Chilpur,2019-08-31,23.2,34.0
33321,Jangaon,Chilpur,2019-09-01,22.9,31.5
33322,Jangaon,Chilpur,2019-09-02,22.5,30.1
33323,Jangaon,Chilpur,2019-09-03,23.6,27.6
33324,Jangaon,Chilpur,2019-09-04,24.0,27.7
33325,Jangaon,Chilpur,2019-09-05,24.3,29.9
33326,Jangaon,Chilpur,2019-09-06,24.7,32.3
33327,Jangaon,Chilpur,2019-09-07,24.2,27.3
33328,Jangaon,Chilpur,2019-09-08,24.7,29.2
33329,Jangaon,Chilpur,2019-09-09,24.5,31.2
33360,Jangaon,Zaffergadh,2019-07-01,25.1,29.5
33361,Jangaon,Zaffergadh,2019-07-02,24.5,29.7
33362,Jangaon,Zaffergadh,2019-07-03,25.1,30.3
33363,Jangaon,Zaffergadh,2019-07-04,26.4,32.5
33364,Jangaon,Zaffergadh,2019-07-05,26.8,35.1
33365,Jangaon,Zaffergadh,2019-07-06,24.8,31.8
33366,Jangaon,Zaffergadh,2019-07-07,27.1,32.6
33367,Jangaon,Zaffergadh,2019-07-08,24.2,34.5
33368,Jangaon,Zaffergadh,2019-07-09,24.6,34.8
33369,Jangaon,Zaffergadh,2019-07-10,26.0,33.5
33370,Jangaon,Zaffergadh,2019-07-11,26.8,34.7
33371,Jangaon,Zaffergadh,2019-07-12,24.4,35.3
33372,Jangaon,Zaffergadh,2019-07-13,26.7,34.2
33373,Jangaon,Zaffergadh,2019-07-14,25.8,35.0
33374,Jangaon,Zaffergadh,2019-07-15,25.2,35.0
33375,Jangaon,Zaffergadh,2019-07-16,26.0,35.1
33376,Jangaon,Zaffergadh,2019-07-17,26.8,35.9
33377,Jangaon,Zaffergadh,2019-07-18,27.9,36.2
33378,Jangaon,Zaffergadh,2019-07-19,25.8,36.8
33379,Jangaon,Zaffergadh,2019-07-20,24.1,34.5
33380,Jangaon,Zaffergadh,2019-07-21,25.6,31.0
33381,Jangaon,Zaffergadh,2019-07-22,25.9,35.7
33382,Jangaon,Zaffergadh,2019-07-23,25.7,35.4
33383,Jangaon,Zaffergadh,2019-07-24,26.3,36.0
33384,Jangaon,Zaffergadh,2019-07-25,27.4,36.0
33385,Jangaon,Zaffergadh,2019-07-26,23.9,33.8
33386,Jangaon,Zaffergadh,2019-07-27,23.6,25.7
33387,Jangaon,Zaffergadh,2019-07-28,23.5,29.6
33388,Jangaon,Zaffergadh,2019-07-29,23.4,27.6
33389,Jangaon,Zaffergadh,2019-07-30,23.5,26.6
33390,Jangaon,Zaffergadh,2019-07-31,24.5,30.8
33391,Jangaon,Zaffergadh,2019-08-01,24.7,32.4
33392,Jangaon,Zaffergadh,2019-08-02,22.9,30.7
33393,Jangaon,Zaffergadh,2019-08-03,22.9,24.6
33394,Jangaon,Zaffergadh,2019-08-04,24.3,28.5
33395,Jangaon,Zaffergadh,2019-08-05,25.0,29.6
33396,Jangaon,Zaffergadh,2019-08-06,23.9,30.6
33397,Jangaon,Zaffergadh,2019-08-07,23.6,26.6
33398,Jangaon,Zaffergadh,2019-08-08,24.2,26.9
33399,Jangaon,Zaffergadh,2019-08-09,23.4,30.6
33400,Jangaon,Zaffergadh,2019-08-10,25.2,31.7
33401,Jangaon,Zaffergadh,2019-08-11,25.4,33.3
33402,Jangaon,Zaffergadh,2019-08-12,25.7,32.7
33403,Jangaon,Zaffergadh,2019-08-13,25.7,31.9
33404,Jangaon,Zaffergadh,2019-08-14,24.7,30.2
33405,Jangaon,Zaffergadh,2019-08-15,25.3,31.8
33406,Jangaon,Zaffergadh,2019-08-16,26.1,33.9
33407,Jangaon,Zaffergadh,2019-08-17,26.3,33.2
33408,Jangaon,Zaffergadh,2019-08-18,26.3,33.1
33409,Jangaon,Zaffergadh,2019-08-19,24.0,29.0
33410,Jangaon,Zaffergadh,2019-08-20,24.1,32.5
33411,Jangaon,Zaffergadh,2019-08-21,25.3,31.4
33412,Jangaon,Zaffergadh,2019-08-22,25.1,32.3
33413,Jangaon,Zaffergadh,2019-08-23,23.0,31.2
33414,Jangaon,Zaffergadh,2019-08-24,25.2,27.9
33415,Jangaon,Zaffergadh,2019-08-25,25.2,32.3
33416,Jangaon,Zaffergadh,2019-08-26,25.2,32.1
33417,Jangaon,Zaffergadh,2019-08-27,24.2,32.7
33418,Jangaon,Zaffergadh,2019-08-28,25.1,33.5
33419,Jangaon,Zaffergadh,2019-08-29,25.7,33.8
33420,Jangaon,Zaffergadh,2019-08-30,25.0,33.5
33421,Jangaon,Zaffergadh,2019-08-31,24.4,32.4
33422,Jangaon,Zaffergadh,2019-09-01,23.4,31.4
33423,Jangaon,Zaffergadh,2019-09-02,22.7,29.6
33424,Jangaon,Zaffergadh,2019-09-03,24.3,27.9
33425,Jangaon,Zaffergadh,2019-09-04,24.4,29.2
33426,Jangaon,Zaffergadh,2019-09-05,24.1,29.7
33427,Jangaon,Zaffergadh,2019-09-06,24.9,31.8
33428,Jangaon,Zaffergadh,2019-09-07,24.4,28.1
33429,Jangaon,Zaffergadh,2019-09-08,25.1,29.0
33430,Jangaon,Zaffergadh,2019-09-09,24.7,31.3
33461,Jangaon,Ghanpur (Stn),2019-07-01,25.1,29.6
33462,Jangaon,Ghanpur (Stn),2019-07-02,24.7,29.1
33463,Jangaon,Ghanpur (Stn),2019-07-03,24.3,31.0
33464,Jangaon,Ghanpur (Stn),2019-07-04,26.0,32.1
33465,Jangaon,Ghanpur (Stn),2019-07-05,25.9,34.5
33466,Jangaon,Ghanpur (Stn),2019-07-06,23.4,32.1
33467,Jangaon,Ghanpur (Stn),2019-07-07,26.6,32.0
33468,Jangaon,Ghanpur (Stn),2019-07-08,23.1,34.6
33469,Jangaon,Ghanpur (Stn),2019-07-09,24.0,34.9
33470,Jangaon,Ghanpur (Stn),2019-07-10,25.4,34.1
33471,Jangaon,Ghanpur (Stn),2019-07-11,26.0,34.4
33472,Jangaon,Ghanpur (Stn),2019-07-12,24.7,34.2
33473,Jangaon,Ghanpur (Stn),2019-07-13,26.5,34.8
33474,Jangaon,Ghanpur (Stn),2019-07-14,25.8,35.3
33475,Jangaon,Ghanpur (Stn),2019-07-15,25.4,35.5
33476,Jangaon,Ghanpur (Stn),2019-07-16,26.3,35.6
33477,Jangaon,Ghanpur (Stn),2019-07-17,27.1,36.4
33478,Jangaon,Ghanpur (Stn),2019-07-18,27.5,37.2
33479,Jangaon,Ghanpur (Stn),2019-07-19,24.6,37.5
33480,Jangaon,Ghanpur (Stn),2019-07-20,23.4,34.7
33481,Jangaon,Ghanpur (Stn),2019-07-21,24.8,31.5
33482,Jangaon,Ghanpur (Stn),2019-07-22,25.1,32.9
33483,Jangaon,Ghanpur (Stn),2019-07-23,24.9,34.3
33484,Jangaon,Ghanpur (Stn),2019-07-24,25.5,35.1
33485,Jangaon,Ghanpur (Stn),2019-07-25,26.8,36.4
33486,Jangaon,Ghanpur (Stn),2019-07-26,23.5,34.5
33487,Jangaon,Ghanpur (Stn),2019-07-27,23.6,25.8
33488,Jangaon,Ghanpur (Stn),2019-07-28,23.3,29.4
33489,Jangaon,Ghanpur (Stn),2019-07-29,23.0,27.4
33490,Jangaon,Ghanpur (Stn),2019-07-30,23.3,26.1
33491,Jangaon,Ghanpur (Stn),2019-07-31,22.8,30.3
33492,Jangaon,Ghanpur (Stn),2019-08-01,24.2,32.9
33493,Jangaon,Ghanpur (Stn),2019-08-02,22.5,30.5
33494,Jangaon,Ghanpur (Stn),2019-08-03,22.9,24.3
33495,Jangaon,Ghanpur (Stn),2019-08-04,23.9,27.5
33496,Jangaon,Ghanpur (Stn),2019-08-05,24.1,30.2
33497,Jangaon,Ghanpur (Stn),2019-08-06,23.5,31.3
33498,Jangaon,Ghanpur (Stn),2019-08-07,23.4,27.5
33499,Jangaon,Ghanpur (Stn),2019-08-08,23.8,26.3
33500,Jangaon,Ghanpur (Stn),2019-08-09,23.4,30.4
33501,Jangaon,Ghanpur (Stn),2019-08-10,24.1,31.4
33502,Jangaon,Ghanpur (Stn),2019-08-11,24.9,33.3
33503,Jangaon,Ghanpur (Stn),2019-08-12,24.6,31.8
33504,Jangaon,Ghanpur (Stn),2019-08-13,24.3,31.4
33505,Jangaon,Ghanpur (Stn),2019-08-14,24.3,29.8
33506,Jangaon,Ghanpur (Stn),2019-08-15,25.1,31.5
33507,Jangaon,Ghanpur (Stn),2019-08-16,25.7,33.7
33508,Jangaon,Ghanpur (Stn),2019-08-17,26.1,33.7
33509,Jangaon,Ghanpur (Stn),2019-08-18,25.3,33.2
33510,Jangaon,Ghanpur (Stn),2019-08-19,24.5,27.0
33511,Jangaon,Ghanpur (Stn),2019-08-20,25.1,33.2
33512,Jangaon,Ghanpur (Stn),2019-08-21,25.5,31.0
33513,Jangaon,Ghanpur (Stn),2019-08-22,24.8,31.9
33514,Jangaon,Ghanpur (Stn),2019-08-23,22.3,31.0
33515,Jangaon,Ghanpur (Stn),2019-08-24,24.7,27.9
33516,Jangaon,Ghanpur (Stn),2019-08-25,24.7,32.1
33517,Jangaon,Ghanpur (Stn),2019-08-26,24.9,31.5
33518,Jangaon,Ghanpur (Stn),2019-08-27,23.2,33.0
33519,Jangaon,Ghanpur (Stn),2019-08-28,24.8,34.2
33520,Jangaon,Ghanpur (Stn),2019-08-29,24.7,34.7
33521,Jangaon,Ghanpur (Stn),2019-08-30,25.0,34.5
33522,Jangaon,Ghanpur (Stn),2019-08-31,23.9,33.3
33523,Jangaon,Ghanpur (Stn),2019-09-01,23.1,30.4
33524,Jangaon,Ghanpur (Stn),2019-09-02,22.8,30.5
33525,Jangaon,Ghanpur (Stn),2019-09-03,24.1,27.5
33526,Jangaon,Ghanpur (Stn),2019-09-04,24.2,28.4
33527,Jangaon,Ghanpur (Stn),2019-09-05,24.3,30.1
33528,Jangaon,Ghanpur (Stn),2019-09-06,24.3,32.7
33529,Jangaon,Ghanpur (Stn),2019-09-07,24.1,27.7
33530,Jangaon,Ghanpur (Stn),2019-09-08,24.7,29.6
33531,Jangaon,Ghanpur (Stn),2019-09-09,24.7,32.1
33562,Jangaon,Raghunathpalle,2019-07-01,25.1,29.4
33563,Jangaon,Raghunathpalle,2019-07-02,24.9,30.8
33564,Jangaon,Raghunathpalle,2019-07-03,25.0,32.7
33565,Jangaon,Raghunathpalle,2019-07-04,25.9,33.3
33566,Jangaon,Raghunathpalle,2019-07-05,26.1,36.8
33567,Jangaon,Raghunathpalle,2019-07-06,24.9,33.4
33568,Jangaon,Raghunathpalle,2019-07-07,27.0,33.7
33569,Jangaon,Raghunathpalle,2019-07-08,23.6,37.5
33570,Jangaon,Raghunathpalle,2019-07-09,24.7,34.6
33571,Jangaon,Raghunathpalle,2019-07-10,26.2,33.1
33572,Jangaon,Raghunathpalle,2019-07-11,26.5,37.5
33573,Jangaon,Raghunathpalle,2019-07-12,22.4,37.6
33574,Jangaon,Raghunathpalle,2019-07-13,26.8,36.5
33575,Jangaon,Raghunathpalle,2019-07-14,25.7,37.1
33576,Jangaon,Raghunathpalle,2019-07-15,25.1,37.3
33577,Jangaon,Raghunathpalle,2019-07-16,25.2,37.6
33578,Jangaon,Raghunathpalle,2019-07-17,26.2,36.7
33579,Jangaon,Raghunathpalle,2019-07-18,27.6,37.7
33580,Jangaon,Raghunathpalle,2019-07-19,25.9,37.8
33581,Jangaon,Raghunathpalle,2019-07-20,24.3,33.3
33582,Jangaon,Raghunathpalle,2019-07-21,25.2,31.2
33583,Jangaon,Raghunathpalle,2019-07-22,25.6,36.7
33584,Jangaon,Raghunathpalle,2019-07-23,25.1,37.2
33585,Jangaon,Raghunathpalle,2019-07-24,25.2,37.8
33586,Jangaon,Raghunathpalle,2019-07-25,26.3,37.4
33587,Jangaon,Raghunathpalle,2019-07-26,24.2,35.7
33588,Jangaon,Raghunathpalle,2019-07-27,22.5,26.1
33589,Jangaon,Raghunathpalle,2019-07-28,22.5,30.0
33590,Jangaon,Raghunathpalle,2019-07-29,22.5,27.3
33591,Jangaon,Raghunathpalle,2019-07-30,22.3,26.4
33592,Jangaon,Raghunathpalle,2019-07-31,22.7,30.8
33593,Jangaon,Raghunathpalle,2019-08-01,24.9,33.7
33594,Jangaon,Raghunathpalle,2019-08-02,22.9,32.2
33595,Jangaon,Raghunathpalle,2019-08-03,22.5,24.0
33596,Jangaon,Raghunathpalle,2019-08-04,23.6,27.8
33597,Jangaon,Raghunathpalle,2019-08-05,24.0,30.0
33598,Jangaon,Raghunathpalle,2019-08-06,22.9,31.9
33599,Jangaon,Raghunathpalle,2019-08-07,22.7,27.7
33600,Jangaon,Raghunathpalle,2019-08-08,23.3,27.1
33601,Jangaon,Raghunathpalle,2019-08-09,23.1,31.4
33602,Jangaon,Raghunathpalle,2019-08-10,24.3,31.9
33603,Jangaon,Raghunathpalle,2019-08-11,25.1,33.0
33604,Jangaon,Raghunathpalle,2019-08-12,24.8,32.8
33605,Jangaon,Raghunathpalle,2019-08-13,25.1,31.3
33606,Jangaon,Raghunathpalle,2019-08-14,24.3,30.6
33607,Jangaon,Raghunathpalle,2019-08-15,24.8,31.5
33608,Jangaon,Raghunathpalle,2019-08-16,25.5,32.5
33609,Jangaon,Raghunathpalle,2019-08-17,25.9,33.3
33610,Jangaon,Raghunathpalle,2019-08-18,25.5,33.0
33611,Jangaon,Raghunathpalle,2019-08-19,24.3,28.2
33612,Jangaon,Raghunathpalle,2019-08-20,25.2,33.3
33613,Jangaon,Raghunathpalle,2019-08-21,25.5,31.4
